id,last_scraped,host_since,host_listings_count,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,bed_type,price,security_deposit,cleaning_fee,review_scores_rating,number_of_reviews,review_scores_cleanliness,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,has_availability,is_review,days_host
30848744,2019-01-17,2016-07-22,98,t,f,District 2,36.18559300679702,-86.8090810444637,Entire home/apt,House,6,2.5,3,Real Bed,99.0,300.0,175.0,93.0,3,10.0,9.0,10.0,9.0,9.0,t,f,moderate,f,f,t,True,909
30849155,2019-01-17,2017-03-18,4,f,f,District 5,36.20218341834634,-86.75323577215381,Entire home/apt,House,10,3.5,3,Real Bed,200.0,0.0,125.0,100.0,2,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,670
30856791,2019-01-17,2015-12-27,85,f,f,District 19,36.167542138616206,-86.78259695895477,Entire home/apt,Apartment,6,1.0,1,Real Bed,77.0,150.0,45.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1117
30882198,2019-01-17,2016-06-26,1,f,t,District 21,36.1610996729141,-86.82957657146177,Entire home/apt,House,8,1.0,2,Real Bed,200.0,300.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,935
30885574,2019-01-17,2017-07-22,3,f,f,District 31,36.02609873648297,-86.70978728530253,Private room,House,2,1.5,1,Real Bed,30.0,150.0,30.0,100.0,1,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,544
30893818,2019-01-17,2018-12-14,1,f,f,District 19,36.16403616323887,-86.77965143134195,Entire home/apt,Apartment,6,1.0,0,Real Bed,180.0,0.0,45.0,97.0,6,10.0,9.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,34
30907181,2019-01-17,2017-07-22,3,f,f,District 31,36.024530154368506,-86.7109189955678,Private room,House,4,1.5,2,Real Bed,36.0,300.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,moderate,f,f,t,False,544
30908927,2019-01-17,2015-04-10,17,t,f,District 19,36.165066079398976,-86.77713028280662,Entire home/apt,Condominium,12,4.0,4,Real Bed,525.0,1000.0,250.0,100.0,2,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1378
30910319,2019-01-17,2017-07-22,3,f,f,District 31,36.026293937707244,-86.71087548924116,Private room,House,2,1.5,1,Real Bed,30.0,150.0,30.0,100.0,2,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,544
30914945,2019-01-17,2016-04-27,1,f,f,District 5,36.18991068841007,-86.74986973873985,Entire home/apt,House,8,2.0,3,Real Bed,225.0,100.0,200.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,995
30925703,2019-01-17,2018-12-17,1,f,f,District 6,36.1821235867103,-86.73311817291216,Entire home/apt,House,6,2.5,3,Real Bed,115.0,700.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,31
30935680,2019-01-17,2018-11-08,2,f,f,District 20,36.16580561072495,-86.8577057886784,Entire home/apt,Bungalow,6,1.0,2,Real Bed,87.0,0.0,75.0,95.0,4,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,70
30952435,2019-01-17,2018-12-18,1,f,f,District 21,36.17219823575611,-86.80716557855162,Entire home/apt,House,12,3.0,4,Real Bed,900.0,1000.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,30
30954042,2019-01-17,2012-08-21,65,f,f,District 19,36.1641264935749,-86.80166679130278,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,250.0,65.0,90.0,2,10.0,9.0,10.0,10.0,9.0,t,f,flexible,f,t,t,True,2340
30956198,2019-01-17,2012-08-21,65,f,f,District 19,36.16571322814331,-86.80030506837609,Entire home/apt,Apartment,6,1.0,2,Real Bed,149.0,250.0,85.0,90.0,2,10.0,7.0,10.0,10.0,10.0,f,f,flexible,f,t,t,True,2340
30956448,2019-01-17,2012-08-21,65,f,f,District 19,36.16418779973859,-86.8002356629917,Entire home/apt,Apartment,6,1.0,2,Real Bed,149.0,250.0,85.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,t,t,True,2340
30959345,2019-01-17,2018-12-18,1,f,f,District 26,36.06853143364354,-86.76488932533134,Entire home/apt,House,6,2.5,3,Real Bed,135.0,500.0,185.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,moderate,f,f,t,False,30
30959822,2019-01-17,2016-07-18,1,f,t,District 31,36.01838456739731,-86.69076334979833,Private room,House,2,1.0,1,Real Bed,45.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,913
30962852,2019-01-17,2018-12-18,1,f,f,District 31,36.026390378485296,-86.71259825541875,Entire home/apt,Condominium,2,1.0,2,Real Bed,85.0,0.0,25.0,100.0,5,8.0,9.0,10.0,10.0,8.0,f,f,strict_14_with_grace_period,f,f,t,True,30
30963743,2019-01-17,2017-06-03,3,t,f,District 21,36.1545121580444,-86.79904269441784,Entire home/apt,Condominium,8,2.0,2,Real Bed,399.0,100.0,69.0,98.0,8,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,593
30970412,2019-01-17,2018-07-19,1,f,f,District 21,36.14884192156262,-86.80530035662625,Entire home/apt,Condominium,2,1.0,0,Real Bed,90.0,300.0,50.0,100.0,2,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,t,True,182
30975877,2019-01-17,2018-11-14,1,f,f,District 19,36.171186832236174,-86.79726431454078,Entire home/apt,House,7,2.5,2,Real Bed,212.0,500.0,179.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,64
30979550,2019-01-17,2016-07-22,98,t,f,District 20,36.15500514865938,-86.8681382411085,Entire home/apt,Townhouse,6,1.5,2,Real Bed,89.0,300.0,125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,909
30981246,2019-01-17,2017-10-24,26,t,f,District 21,36.15737578893381,-86.81764725412614,Entire home/apt,House,12,4.0,4,Real Bed,350.0,0.0,219.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,450
30996828,2019-01-17,2014-07-06,2,f,f,District 24,36.14010308547257,-86.82547016867943,Entire home/apt,House,12,3.5,5,Real Bed,1000.0,300.0,250.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1656
30998060,2019-01-17,2015-07-07,1,f,t,District 6,36.18294685209693,-86.71738447839638,Private room,House,2,1.0,1,Real Bed,45.0,100.0,10.0,91.0,9,10.0,10.0,10.0,9.0,9.0,t,f,strict_14_with_grace_period,f,f,t,True,1290
31002385,2019-01-17,2017-12-25,2,f,f,District 17,36.12155586804598,-86.78215808589107,Entire home/apt,House,8,2.5,3,Real Bed,700.0,200.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,388
31002844,2019-01-17,2017-12-25,2,f,f,District 17,36.12211621790912,-86.78246788105416,Private room,House,4,1.5,2,Real Bed,200.0,0.0,75.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,388
31014379,2019-01-17,2015-12-13,1,f,f,District 19,36.16496891944075,-86.78483399604349,Entire home/apt,Condominium,4,1.0,1,Real Bed,175.0,0.0,35.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1131
31014552,2019-01-17,2016-10-26,82,t,f,District 17,36.13911052212749,-86.79502250628956,Entire home/apt,Apartment,2,1.0,0,Real Bed,99.0,199.0,95.0,100.0,2,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,813
31016947,2019-01-17,2016-07-22,98,t,f,District 6,36.19230882461584,-86.7394778615222,Entire home/apt,House,10,3.0,3,Real Bed,137.0,400.0,175.0,90.0,2,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,t,True,909
31018063,2019-01-17,2018-12-20,1,f,f,District 31,36.02919874391825,-86.67481536291369,Entire home/apt,House,4,2.5,2,Real Bed,189.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,28
31020971,2019-01-17,2018-12-20,1,f,f,District 8,36.22336778221978,-86.73013453309602,Entire home/apt,Guesthouse,2,1.0,1,Real Bed,120.0,0.0,40.0,100.0,1,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,28
31022131,2019-01-17,2016-02-22,1,f,t,District 19,36.15526771314638,-86.774960666869,Entire home/apt,Apartment,2,1.0,0,Real Bed,149.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,1060
31022445,2019-01-17,2016-06-18,102,f,f,District 21,36.152229831563076,-86.80191208290145,Entire home/apt,Apartment,3,1.0,1,Real Bed,144.0,0.0,35.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,super_strict_60,f,f,t,False,943
31034952,2019-01-17,2012-11-09,1,f,f,District 13,36.129494352382864,-86.64120037236937,Entire home/apt,Townhouse,6,2.5,3,Real Bed,250.0,300.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,2260
31037261,2019-01-17,2018-09-05,8,f,f,District 19,36.16192309588053,-86.77669807130712,Entire home/apt,Condominium,6,1.0,1,Real Bed,299.0,0.0,75.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,super_strict_60,f,f,t,False,134
31039023,2019-01-17,2016-12-07,96,f,f,District 19,36.17727333149739,-86.79015753575051,Entire home/apt,House,10,3.0,4,Real Bed,511.0,0.0,280.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,super_strict_30,f,f,t,False,771
31040183,2019-01-17,2015-04-07,561,t,t,District 15,36.2193702390787,-86.70598351467774,Entire home/apt,Condominium,6,2.0,2,Real Bed,139.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,1381
31041717,2019-01-17,2016-06-18,102,f,f,District 21,36.15218948632872,-86.80260818138727,Entire home/apt,Apartment,4,1.0,1,Real Bed,144.0,0.0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,super_strict_60,f,f,t,False,943
31057725,2019-01-17,2017-03-10,3,t,t,District 6,36.18518455947852,-86.74710062099064,Entire home/apt,Apartment,4,1.0,1,Real Bed,99.0,300.0,65.0,100.0,3,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,678
31066984,2019-01-17,2017-08-20,1,f,f,District 24,36.134349595626134,-86.85876187101765,Entire home/apt,Camper/RV,2,1.0,1,Real Bed,149.0,500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,515
31067490,2019-01-17,2017-04-09,1,f,f,District 11,36.25799223541718,-86.64706751378503,Private room,Bungalow,2,1.0,1,Real Bed,80.0,0.0,0.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,t,True,648
31068722,2019-01-17,2010-05-16,30,t,f,District 5,36.17447776613472,-86.76428806457243,Entire home/apt,Condominium,2,1.0,1,Real Bed,94.0,150.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,3168
31071781,2019-01-17,2014-08-31,79,f,t,District 19,36.14772131954711,-86.78645550216946,Entire home/apt,Townhouse,10,3.5,3,Real Bed,249.0,100.0,225.0,100.0,1,10.0,10.0,8.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,1600
31072732,2019-01-17,2018-12-23,1,f,f,District 21,36.16175318854313,-86.81956087213537,Entire home/apt,House,12,3.5,4,Real Bed,199.0,400.0,200.0,100.0,1,10.0,8.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,25
31074095,2019-01-17,2016-02-19,3,t,t,District 24,36.12564854248852,-86.84366608562088,Entire home/apt,Condominium,8,2.0,2,Real Bed,180.0,300.0,130.0,100.0,1,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1063
31074661,2019-01-17,2016-02-19,3,t,t,District 24,36.12543884346445,-86.84365370289144,Entire home/apt,Townhouse,8,2.5,2,Real Bed,180.0,300.0,130.0,100.0,2,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1063
31077200,2019-01-17,2015-09-25,8,t,f,District 18,36.12256699595925,-86.79054420541998,Entire home/apt,Townhouse,4,1.0,1,Real Bed,175.0,100.0,100.0,100.0,1,10.0,10.0,10.0,8.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,1210
31077552,2019-01-17,2018-12-24,1,f,f,District 2,36.188580478061546,-86.8043076974642,Entire home/apt,Townhouse,10,2.5,4,Real Bed,3500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,24
31087368,2019-01-17,2014-08-31,79,f,t,District 17,36.14539421621468,-86.78621528592824,Entire home/apt,Townhouse,10,3.5,3,Real Bed,199.0,100.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31089505,2019-01-17,2015-11-11,1,f,f,District 24,36.1341063709761,-86.82763979992298,Entire home/apt,Apartment,4,1.0,1,Real Bed,200.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,1163
31090078,2019-01-17,2014-08-31,79,f,t,District 17,36.146868451198635,-86.7870421537764,Entire home/apt,Townhouse,10,3.5,3,Real Bed,199.0,100.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31090436,2019-01-17,2016-10-26,82,t,f,District 19,36.15056524581464,-86.79240376021666,Entire home/apt,Condominium,6,1.0,1,Real Bed,199.0,199.0,85.0,100.0,1,10.0,10.0,10.0,8.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,813
31090488,2019-01-17,2018-01-04,2,f,f,District 31,36.04426592452475,-86.68445991784452,Entire home/apt,Apartment,4,2.0,2,Real Bed,89.0,100.0,50.0,100.0,4,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,378
31090669,2019-01-17,2016-10-26,82,t,f,District 17,36.14382505723785,-86.78434470684904,Entire home/apt,Townhouse,12,4.0,4,Real Bed,999.0,199.0,125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,813
31099791,2019-01-17,2015-12-21,2,f,f,District 18,36.128395553876665,-86.8044763669785,Private room,House,3,1.0,1,Real Bed,99.0,0.0,0.0,100.0,3,10.0,10.0,9.0,10.0,10.0,t,f,flexible,f,f,t,True,1123
31101139,2019-01-17,2015-05-28,4,f,f,District 15,36.24283477495239,-86.70599959365163,Entire home/apt,House,12,2.5,4,Real Bed,389.0,500.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,1330
31116616,2019-01-17,2014-08-31,79,f,t,District 19,36.14566166188574,-86.78745081778429,Entire home/apt,Townhouse,10,3.5,3,Real Bed,199.0,100.0,225.0,80.0,1,10.0,10.0,10.0,6.0,8.0,t,f,strict_14_with_grace_period,f,f,t,True,1600
31119735,2019-01-17,2016-01-06,4,t,f,District 19,36.168724189609215,-86.80325921576677,Entire home/apt,Apartment,2,1.0,1,Real Bed,85.0,0.0,10.0,90.0,2,7.0,10.0,10.0,9.0,8.0,f,f,flexible,f,f,t,True,1107
31122956,2019-01-17,2014-08-31,79,f,t,District 20,36.166058821307395,-86.85716767058851,Entire home/apt,House,4,2.5,2,Real Bed,389.0,0.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31125852,2019-01-17,2015-09-24,2,t,t,District 3,36.27977825126924,-86.76106900918207,Entire home/apt,House,12,2.0,4,Real Bed,125.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,1211
31144507,2019-01-17,2018-11-26,2,f,f,District 6,36.174224619885244,-86.76232473707546,Private room,Loft,2,1.0,1,Real Bed,99.0,100.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,52
31149652,2019-01-17,2016-02-08,1,f,f,District 19,36.15575793454176,-86.77636760598033,Entire home/apt,Apartment,4,1.0,1,Real Bed,150.0,100.0,85.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1074
31149745,2019-01-17,2018-05-06,2,f,f,District 5,36.20916666664888,-86.75867290356706,Entire home/apt,House,5,1.0,2,Real Bed,250.0,0.0,0.0,100.0,1,10.0,8.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,256
31149919,2019-01-17,2016-09-03,1,f,t,District 19,36.155340774709956,-86.77606816674366,Entire home/apt,Apartment,4,1.0,1,Real Bed,250.0,0.0,50.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,866
31167145,2019-01-17,2018-11-20,1,f,f,District 4,36.03838006096567,-86.73468450543899,Entire home/apt,Apartment,2,1.0,1,Real Bed,95.0,150.0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,58
31169647,2019-01-17,2017-10-24,26,t,f,District 19,36.16559285635172,-86.8002873812109,Entire home/apt,Condominium,6,1.0,2,Real Bed,125.0,0.0,79.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,450
31170278,2019-01-17,2016-07-22,98,t,f,District 15,36.17004472859062,-86.69819847403276,Entire home/apt,House,10,2.0,4,Real Bed,123.0,400.0,175.0,100.0,1,8.0,8.0,10.0,10.0,8.0,t,f,moderate,f,f,t,True,909
31170903,2019-01-17,2015-09-18,1,f,t,District 6,36.177701302124575,-86.74819100744507,Entire home/apt,House,12,3.5,4,Real Bed,550.0,1000.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1217
31183089,2019-01-17,2017-06-06,4,t,f,District 17,36.125787815414455,-86.77810666542022,Entire home/apt,Condominium,4,1.0,0,Real Bed,79.0,100.0,50.0,100.0,3,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,590
31185407,2019-01-17,2015-12-27,1,f,f,District 10,36.30907249163067,-86.72973259471578,Entire home/apt,House,4,1.5,2,Real Bed,300.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,1117
31192064,2019-01-17,2016-10-26,82,t,f,District 21,36.14212087795071,-86.82087632866936,Entire home/apt,House,12,3.5,4,Real Bed,1499.0,599.0,300.0,100.0,1,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,t,True,813
31192455,2019-01-17,2016-10-26,82,t,f,District 17,36.13764683454064,-86.78729469170402,Entire home/apt,Townhouse,10,3.5,3,Real Bed,1499.0,299.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,strict_14_with_grace_period,f,f,t,False,813
31194174,2019-01-17,2014-01-09,1,f,t,District 26,36.078173559914454,-86.7293323746622,Entire home/apt,Condominium,5,1.0,2,Real Bed,80.0,0.0,40.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1834
31205919,2019-01-17,2017-05-30,37,t,f,District 17,36.14440708837212,-86.7855683033973,Entire home/apt,House,8,3.5,3,Real Bed,349.0,250.0,250.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,597
31210606,2019-01-17,2013-10-25,4,t,t,District 17,36.135317293246686,-86.75652665403393,Entire home/apt,Condominium,4,1.0,1,Real Bed,150.0,0.0,60.0,100.0,1,10.0,10.0,10.0,10.0,10.0,t,f,moderate,t,t,t,True,1910
31219213,2019-01-17,2017-10-09,17,f,f,District 19,36.16121629441727,-86.79298073878704,Entire home/apt,House,12,2.5,4,Real Bed,450.0,0.0,200.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,465
31219231,2019-01-17,2017-10-09,17,f,f,District 19,36.16139806794303,-86.79315383013821,Entire home/apt,House,4,1.5,1,Real Bed,120.0,0.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,465
31221695,2019-01-17,2016-01-31,1,f,f,District 2,36.19514353408788,-86.77897378463939,Entire home/apt,Townhouse,7,2.5,2,Real Bed,139.0,200.0,175.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1082
31223486,2019-01-17,2014-08-31,79,f,t,District 17,36.14712738943769,-86.78568824943295,Entire home/apt,Townhouse,10,3.5,3,Real Bed,199.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31225517,2019-01-17,2018-09-05,1,f,f,District 21,36.15732934364497,-86.81763368390736,Entire home/apt,Townhouse,10,2.5,3,Real Bed,145.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,134
31233925,2019-01-17,2016-11-15,3,f,t,District 21,36.177771879751134,-86.8177700995042,Private room,House,2,1.0,1,Real Bed,42.0,0.0,0.0,100.0,5,10.0,9.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,793
31234281,2019-01-17,2016-11-15,3,f,t,District 21,36.17837116350624,-86.81576853322788,Private room,House,2,1.0,1,Real Bed,45.0,0.0,0.0,100.0,8,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,t,True,793
31239507,2019-01-17,2016-02-15,14,t,t,District 21,36.15529008176962,-86.79844315156113,Entire home/apt,Loft,8,1.5,1,Real Bed,85.0,0.0,40.0,100.0,3,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,t,True,1067
31240088,2019-01-17,2017-11-04,8,t,f,District 19,36.16091585731833,-86.80154490843157,Entire home/apt,Apartment,4,1.0,2,Real Bed,84.0,500.0,75.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,flexible,f,f,t,False,439
31241959,2019-01-17,2017-10-24,26,t,f,District 19,36.16557856474254,-86.80102698629244,Entire home/apt,Condominium,6,1.0,2,Real Bed,125.0,0.0,79.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,450
31252523,2019-01-17,2019-01-01,1,f,f,District 21,36.1417022598421,-86.82075534517101,Entire home/apt,Apartment,5,1.5,1,Real Bed,111.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,16
31262210,2019-01-17,2016-07-22,98,t,f,District 19,36.18203766157768,-86.79542863719004,Entire home/apt,Townhouse,4,1.0,2,Real Bed,113.0,300.0,125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,909
31262549,2019-01-17,2013-12-02,1,f,t,District 20,36.15821511366693,-86.85128606541605,Private room,House,2,1.0,1,Real Bed,42.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,1872
31280926,2019-01-17,2018-12-05,1,f,f,District 6,36.175079651593784,-86.74352735253248,Entire home/apt,Bungalow,10,2.5,3,Real Bed,250.0,500.0,125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,43
31281546,2019-01-17,2017-05-30,37,t,f,District 17,36.144016546162156,-86.78658116805198,Entire home/apt,House,12,3.5,3,Real Bed,430.0,250.0,250.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,597
31288604,2019-01-17,2014-08-31,79,f,t,District 17,36.145317711634,-86.78663967826503,Entire home/apt,Townhouse,10,3.5,3,Real Bed,249.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31289243,2019-01-17,2014-08-31,79,f,t,District 17,36.14620723008432,-86.78540242762898,Entire home/apt,Townhouse,10,3.5,3,Real Bed,249.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31289764,2019-01-17,2014-08-31,79,f,t,District 17,36.14680491832272,-86.78606465157513,Entire home/apt,Townhouse,10,3.5,3,Real Bed,199.0,0.0,225.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1600
31295652,2019-01-17,2018-01-03,1,f,f,District 10,36.31584841744058,-86.6891497616147,Entire home/apt,House,6,2.5,3,Real Bed,120.0,0.0,70.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,379
31310857,2019-01-17,2017-12-27,1,f,f,District 28,36.06532850677171,-86.67035820116926,Entire home/apt,House,8,1.5,3,Real Bed,150.0,0.0,85.0,100.0,3,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,t,True,386
31311035,2019-01-17,2015-12-27,85,f,f,District 19,36.150160006284906,-86.723839760209,Entire home/apt,Apartment,8,2.0,2,Real Bed,54.0,100.0,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1117
31312472,2019-01-17,2017-05-16,1,f,t,District 5,36.2042711406749,-86.74331090334574,Entire home/apt,Apartment,3,1.0,0,Real Bed,48.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,f,f,flexible,f,f,t,False,611
31314385,2019-01-17,2014-09-24,20,t,f,District 16,36.11593630267016,-86.70540984644573,Entire home/apt,House,12,3.0,4,Real Bed,100.0,300.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,1576
31331046,2019-01-17,2017-10-16,1,f,f,District 19,36.17146130790133,-86.7938218568178,Entire home/apt,Apartment,3,1.0,1,Real Bed,87.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,458
31336024,2019-01-17,2015-05-28,3,t,t,District 17,36.12210878457393,-86.75498540870151,Private room,House,2,1.0,1,Real Bed,75.0,150.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,strict_14_with_grace_period,f,f,t,False,1330
31338117,2019-01-17,2016-11-22,2,f,f,District 20,36.16361328948752,-86.87009497936579,Entire home/apt,Guest suite,5,1.0,2,Real Bed,75.0,0.0,30.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,786
31338890,2019-01-17,2019-01-05,1,f,f,District 6,36.17332808056714,-86.75232900472206,Entire home/apt,Apartment,2,1.0,1,Real Bed,200.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,moderate,f,f,t,False,12
31339918,2019-01-17,2018-04-02,115,f,f,District 21,36.1571618683479,-86.8094033364455,Entire home/apt,Apartment,6,1.0,2,Real Bed,697.0,0.0,150.0,0.0,0,0.0,0.0,0.0,0.0,0.0,t,f,super_strict_30,f,f,t,False,290
